run_id,experiment_id,scheme,dataset_id,topology_id,budget,seed,git_commit,start_time,end_time,duration_sec,status,run_dir
exp_main_v1__exact__smartcity_v1__seed1__20260312_122120,exp_main_v1,exact,smartcity_v1,as3967_medium,,1,ef80809,2026-03-12T12:21:20Z,2026-03-12T12:21:20Z,0.026,completed,runs/completed/exp_main_v1__exact__smartcity_v1__seed1__20260312_122120
exp_main_v1__exact__smartcity_v1__seed2__20260312_122120,exp_main_v1,exact,smartcity_v1,as3967_medium,,2,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.008,completed,runs/completed/exp_main_v1__exact__smartcity_v1__seed2__20260312_122120
exp_main_v1__exact__smartcity_v1__seed3__20260312_122121,exp_main_v1,exact,smartcity_v1,as3967_medium,,3,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.009,completed,runs/completed/exp_main_v1__exact__smartcity_v1__seed3__20260312_122121
exp_main_v1__exact__smartcity_v1__seed4__20260312_122121,exp_main_v1,exact,smartcity_v1,as3967_medium,,4,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.008,completed,runs/completed/exp_main_v1__exact__smartcity_v1__seed4__20260312_122121
exp_main_v1__exact__smartcity_v1__seed5__20260312_122121,exp_main_v1,exact,smartcity_v1,as3967_medium,,5,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.008,completed,runs/completed/exp_main_v1__exact__smartcity_v1__seed5__20260312_122121
exp_main_v1__flood__smartcity_v1__seed1__20260312_122121,exp_main_v1,flood,smartcity_v1,as3967_medium,,1,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.009,completed,runs/completed/exp_main_v1__flood__smartcity_v1__seed1__20260312_122121
exp_main_v1__flood__smartcity_v1__seed2__20260312_122121,exp_main_v1,flood,smartcity_v1,as3967_medium,,2,ef80809,2026-03-12T12:21:21Z,2026-03-12T12:21:21Z,0.009,completed,runs/completed/exp_main_v1__flood__smartcity_v1__seed2__20260312_122121
exp_main_v1__flood__smartcity_v1__seed3__20260312_122122,exp_main_v1,flood,smartcity_v1,as3967_medium,,3,ef80809,2026-03-12T12:21:22Z,2026-03-12T12:21:22Z,0.009,completed,runs/completed/exp_main_v1__flood__smartcity_v1__seed3__20260312_122122
exp_main_v1__flood__smartcity_v1__seed4__20260312_122122,exp_main_v1,flood,smartcity_v1,as3967_medium,,4,ef80809,2026-03-12T12:21:22Z,2026-03-12T12:21:22Z,0.009,completed,runs/completed/exp_main_v1__flood__smartcity_v1__seed4__20260312_122122
exp_main_v1__flood__smartcity_v1__seed5__20260312_122122,exp_main_v1,flood,smartcity_v1,as3967_medium,,5,ef80809,2026-03-12T12:21:22Z,2026-03-12T12:21:22Z,0.009,completed,runs/completed/exp_main_v1__flood__smartcity_v1__seed5__20260312_122122
exp_main_v1__flat_iroute__smartcity_v1__seed1__20260312_122122,exp_main_v1,flat_iroute,smartcity_v1,as3967_medium,,1,ef80809,2026-03-12T12:21:22Z,2026-03-12T12:21:22Z,0.008,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__seed1__20260312_122122
exp_main_v1__flat_iroute__smartcity_v1__seed2__20260312_122122,exp_main_v1,flat_iroute,smartcity_v1,as3967_medium,,2,ef80809,2026-03-12T12:21:22Z,2026-03-12T12:21:22Z,0.01,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__seed2__20260312_122122
exp_main_v1__flat_iroute__smartcity_v1__seed3__20260312_122123,exp_main_v1,flat_iroute,smartcity_v1,as3967_medium,,3,ef80809,2026-03-12T12:21:23Z,2026-03-12T12:21:23Z,0.01,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__seed3__20260312_122123
exp_main_v1__flat_iroute__smartcity_v1__seed4__20260312_122123,exp_main_v1,flat_iroute,smartcity_v1,as3967_medium,,4,ef80809,2026-03-12T12:21:23Z,2026-03-12T12:21:23Z,0.009,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__seed4__20260312_122123
exp_main_v1__flat_iroute__smartcity_v1__seed5__20260312_122123,exp_main_v1,flat_iroute,smartcity_v1,as3967_medium,,5,ef80809,2026-03-12T12:21:23Z,2026-03-12T12:21:23Z,0.008,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__seed5__20260312_122123
exp_main_v1__oracle__smartcity_v1__seed1__20260312_122123,exp_main_v1,oracle,smartcity_v1,as3967_medium,,1,ef80809,2026-03-12T12:21:23Z,2026-03-12T12:21:23Z,0.007,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__seed1__20260312_122123
exp_main_v1__oracle__smartcity_v1__seed2__20260312_122123,exp_main_v1,oracle,smartcity_v1,as3967_medium,,2,ef80809,2026-03-12T12:21:23Z,2026-03-12T12:21:23Z,0.008,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__seed2__20260312_122123
exp_main_v1__oracle__smartcity_v1__seed3__20260312_122124,exp_main_v1,oracle,smartcity_v1,as3967_medium,,3,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:24Z,0.007,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__seed3__20260312_122124
exp_main_v1__oracle__smartcity_v1__seed4__20260312_122124,exp_main_v1,oracle,smartcity_v1,as3967_medium,,4,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:24Z,0.007,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__seed4__20260312_122124
exp_main_v1__oracle__smartcity_v1__seed5__20260312_122124,exp_main_v1,oracle,smartcity_v1,as3967_medium,,5,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:24Z,0.008,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__seed5__20260312_122124
exp_main_v1__hiroute__smartcity_v1__seed1__20260312_122124,exp_main_v1,hiroute,smartcity_v1,as3967_medium,,1,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:24Z,0.01,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__seed1__20260312_122124
exp_main_v1__hiroute__smartcity_v1__seed2__20260312_122124,exp_main_v1,hiroute,smartcity_v1,as3967_medium,,2,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:24Z,0.007,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__seed2__20260312_122124
exp_main_v1__hiroute__smartcity_v1__seed3__20260312_122124,exp_main_v1,hiroute,smartcity_v1,as3967_medium,,3,ef80809,2026-03-12T12:21:24Z,2026-03-12T12:21:25Z,0.008,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__seed3__20260312_122124
exp_main_v1__hiroute__smartcity_v1__seed4__20260312_122125,exp_main_v1,hiroute,smartcity_v1,as3967_medium,,4,ef80809,2026-03-12T12:21:25Z,2026-03-12T12:21:25Z,0.007,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__seed4__20260312_122125
exp_main_v1__hiroute__smartcity_v1__seed5__20260312_122125,exp_main_v1,hiroute,smartcity_v1,as3967_medium,,5,ef80809,2026-03-12T12:21:25Z,2026-03-12T12:21:25Z,0.007,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__seed5__20260312_122125
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed1__20260312_170428,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,1,3018ab5,2026-03-12T17:04:28Z,2026-03-12T17:05:26Z,57.439,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed1__20260312_170428
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_170428,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,1,3018ab5,2026-03-12T17:04:28Z,2026-03-12T17:05:26Z,57.393,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_170428
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_170428,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,3018ab5,2026-03-12T17:04:28Z,2026-03-12T17:05:26Z,57.508,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_170428
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed1__20260312_170428,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,1,3018ab5,2026-03-12T17:04:28Z,2026-03-12T17:05:26Z,57.895,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed1__20260312_170428
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_170428,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,3018ab5,2026-03-12T17:04:28Z,2026-03-12T17:05:26Z,57.935,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_170428
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed2__20260312_170615,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,2,3018ab5,2026-03-12T17:06:15Z,2026-03-12T17:07:14Z,59.412,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed2__20260312_170615
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260312_170615,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,2,3018ab5,2026-03-12T17:06:15Z,2026-03-12T17:07:15Z,59.798,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260312_170615
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed2__20260312_170615,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,2,3018ab5,2026-03-12T17:06:15Z,2026-03-12T17:07:15Z,60.015,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed2__20260312_170615
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_170615,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,2,3018ab5,2026-03-12T17:06:15Z,2026-03-12T17:07:15Z,59.995,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_170615
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260312_170615,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,2,3018ab5,2026-03-12T17:06:15Z,2026-03-12T17:07:15Z,60.092,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260312_170615
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed3__20260312_170733,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,3,3018ab5,2026-03-12T17:07:33Z,2026-03-12T17:08:33Z,59.938,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed3__20260312_170733
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260312_170733,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,3,3018ab5,2026-03-12T17:07:33Z,2026-03-12T17:08:34Z,60.106,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260312_170733
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260312_170733,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,3,3018ab5,2026-03-12T17:07:33Z,2026-03-12T17:08:34Z,60.292,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260312_170733
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed3__20260312_170733,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,3,3018ab5,2026-03-12T17:07:33Z,2026-03-12T17:08:34Z,60.366,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed3__20260312_170733
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260312_170733,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,3,3018ab5,2026-03-12T17:07:33Z,2026-03-12T17:08:34Z,60.474,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260312_170733
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed4__20260312_170852,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,4,3018ab5,2026-03-12T17:08:52Z,2026-03-12T17:11:49Z,176.103,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed4__20260312_170852
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260312_170852,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,4,3018ab5,2026-03-12T17:08:52Z,2026-03-12T17:11:51Z,178.819,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260312_170852
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed4__20260312_170852,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,4,3018ab5,2026-03-12T17:08:52Z,2026-03-12T17:11:51Z,178.906,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed4__20260312_170852
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260312_170852,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,4,3018ab5,2026-03-12T17:08:52Z,2026-03-12T17:11:52Z,179.451,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260312_170852
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed4__20260312_170852,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,4,3018ab5,2026-03-12T17:08:52Z,2026-03-12T17:11:52Z,179.582,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed4__20260312_170852
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed5__20260312_171352,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,5,3018ab5,2026-03-12T17:13:52Z,2026-03-12T17:15:05Z,72.621,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed5__20260312_171352
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed5__20260312_171352,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,5,3018ab5,2026-03-12T17:13:52Z,2026-03-12T17:15:05Z,72.689,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed5__20260312_171352
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed5__20260312_171352,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,5,3018ab5,2026-03-12T17:13:52Z,2026-03-12T17:15:05Z,72.696,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed5__20260312_171352
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260312_171352,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,5,3018ab5,2026-03-12T17:13:52Z,2026-03-12T17:15:05Z,72.825,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260312_171352
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260312_171352,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,5,3018ab5,2026-03-12T17:13:52Z,2026-03-12T17:15:05Z,73.09,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260312_171352
exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_172533,exp_scaling_v1,oracle,smartcity_v1,rf_3967_exodus,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:26:36Z,63.43,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_172533
exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_172533,exp_scaling_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:26:37Z,63.629,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_172533
exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_172533,exp_scaling_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:26:37Z,64.04,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_172533
exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed1__20260312_172533,exp_scaling_v1,oracle,smartcity_v1,rf_1239_sprint,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:29:13Z,219.919,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed1__20260312_172533
exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed1__20260312_172533,exp_scaling_v1,flat_iroute,smartcity_v1,rf_1239_sprint,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:29:13Z,220.416,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed1__20260312_172533
exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed1__20260312_172533,exp_scaling_v1,hiroute,smartcity_v1,rf_1239_sprint,,1,38b8a49,2026-03-12T17:25:33Z,2026-03-12T17:29:14Z,220.916,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed1__20260312_172533
exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260312_172950,exp_scaling_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:30:53Z,63.324,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260312_172950
exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260312_172950,exp_scaling_v1,hiroute,smartcity_v1,rf_3967_exodus,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:30:53Z,63.528,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260312_172950
exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_172950,exp_scaling_v1,oracle,smartcity_v1,rf_3967_exodus,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:30:54Z,64.089,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_172950
exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed2__20260312_172950,exp_scaling_v1,oracle,smartcity_v1,rf_1239_sprint,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:33:53Z,242.89,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed2__20260312_172950
exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed2__20260312_172950,exp_scaling_v1,flat_iroute,smartcity_v1,rf_1239_sprint,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:33:54Z,244.457,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed2__20260312_172950
exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed2__20260312_172950,exp_scaling_v1,hiroute,smartcity_v1,rf_1239_sprint,,2,d013fb3,2026-03-12T17:29:50Z,2026-03-12T17:33:54Z,244.575,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed2__20260312_172950
exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260312_173427,exp_scaling_v1,oracle,smartcity_v1,rf_3967_exodus,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:35:42Z,75.096,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260312_173427
exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260312_173427,exp_scaling_v1,hiroute,smartcity_v1,rf_3967_exodus,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:35:42Z,75.268,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260312_173427
exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260312_173427,exp_scaling_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:35:43Z,75.509,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260312_173427
exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed3__20260312_173427,exp_scaling_v1,hiroute,smartcity_v1,rf_1239_sprint,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:38:52Z,264.365,completed,runs/completed/exp_scaling_v1__hiroute__smartcity_v1__rf_1239_sprint__seed3__20260312_173427
exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed3__20260312_173427,exp_scaling_v1,oracle,smartcity_v1,rf_1239_sprint,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:38:51Z,264.383,completed,runs/completed/exp_scaling_v1__oracle__smartcity_v1__rf_1239_sprint__seed3__20260312_173427
exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed3__20260312_173427,exp_scaling_v1,flat_iroute,smartcity_v1,rf_1239_sprint,,3,a3404f2,2026-03-12T17:34:27Z,2026-03-12T17:38:52Z,264.751,completed,runs/completed/exp_scaling_v1__flat_iroute__smartcity_v1__rf_1239_sprint__seed3__20260312_173427
exp_staleness_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_173937,exp_staleness_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:47Z,129.926,completed,runs/completed/exp_staleness_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260312_173937
exp_staleness_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_173937,exp_staleness_v1,oracle,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:47Z,130.235,completed,runs/completed/exp_staleness_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260312_173937
exp_staleness_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_173937,exp_staleness_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:47Z,130.521,completed,runs/completed/exp_staleness_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260312_173937
exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937,exp_failures_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:49Z,131.463,completed,runs/completed/exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937
exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937,exp_failures_v1,oracle,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:49Z,131.436,completed,runs/completed/exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937
exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937,exp_failures_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:49Z,131.663,completed,runs/completed/exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937
exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173938,exp_failures_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:38Z,2026-03-12T17:41:49Z,131.589,completed,runs/completed/exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173938
exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937,exp_failures_v1,flood,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:49Z,132.266,completed,runs/completed/exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__link__seed1__20260312_173937
exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173937,exp_failures_v1,flood,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:50Z,132.398,completed,runs/completed/exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173937
exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173938,exp_failures_v1,oracle,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:38Z,2026-03-12T17:41:50Z,131.915,completed,runs/completed/exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173938
exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173937,exp_failures_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,04dd33f,2026-03-12T17:39:37Z,2026-03-12T17:41:50Z,132.585,completed,runs/completed/exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__domain__seed1__20260312_173937
exp_staleness_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_174241,exp_staleness_v1,oracle,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:02Z,140.543,completed,runs/completed/exp_staleness_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260312_174241
exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241,exp_failures_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:02Z,140.782,completed,runs/completed/exp_failures_v1__flat_iroute__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241
exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241,exp_failures_v1,flood,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:02Z,141.015,completed,runs/completed/exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241
exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__link__seed2__20260312_174241,exp_failures_v1,flood,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:02Z,141.063,completed,runs/completed/exp_failures_v1__flood__smartcity_v1__rf_3967_exodus__link__seed2__20260312_174241
exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__link__seed2__20260312_174241,exp_failures_v1,oracle,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:02Z,141.051,completed,runs/completed/exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__link__seed2__20260312_174241
exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241,exp_failures_v1,oracle,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:03Z,141.436,completed,runs/completed/exp_failures_v1__oracle__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241
exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241,exp_failures_v1,hiroute,smartcity_v1,rf_3967_exodus,,2,99960a5,2026-03-12T17:42:41Z,2026-03-12T17:45:03Z,141.188,completed,runs/completed/exp_failures_v1__hiroute__smartcity_v1__rf_3967_exodus__domain__seed2__20260312_174241
